phase1_run_id,input_fingerprint,outcome_hash,saved_at_utc,distances,n_distances,angles,n_angles,levels,symmetric,n_features,label,FDR,MI,DBI,FDR_n,MI_n,DBI_n,score
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.785, 1.571, 2.356]",4,128,True,6,"d=[1, 2, 4, 8] a=4ang l=128 sym=True",0.2546133501120836,0.17429417111250647,4.396084640604842,0.4472004205211809,0.5147369642285227,0.5785920562507374,0.5135098136668136
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,False,6,"d=[1, 2, 4, 8] a=6ang l=64 sym=False",0.2635228352374362,0.17070554584879685,4.403440094218534,0.4978362184738331,0.4657566953458312,0.5750122067074668,0.5128683735090437
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 1.571]",2,128,True,6,"d=[1, 2] a=2ang l=128 sym=True",0.280362234981462,0.18401690375912616,4.974590526999641,0.5935405640208137,0.6474401651232504,0.2970371526435951,0.5126726272625531
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,True,6,"d=[1, 2, 4, 8] a=6ang l=64 sym=True",0.2631098313087025,0.1701861576879317,4.405151141044353,0.4954889690879508,0.4586676933174154,0.5741794517857959,0.509445371397054
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.785, 1.571, 2.356]",4,256,False,6,"d=[1, 2, 4, 8] a=4ang l=256 sym=False",0.23735961875082012,0.182801756506933,4.478269062190423,0.3491412798585837,0.6308549173554299,0.538593453917164,0.5061965503770591
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,[1],1,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,d=[1] a=6ang l=256 sym=False,0.2681889996181951,0.18606595094624212,4.961797056142223,0.5243557034354983,0.6754071092322362,0.30326364841273756,0.5010088203601574
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,True,6,"d=[1, 2, 4, 8] a=6ang l=128 sym=True",0.25254415760941384,0.17496481985531812,4.477329783362184,0.43544045773812623,0.5238904849599677,0.5390505945723665,0.49946051242348677
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,False,6,"d=[1, 2, 4, 8] a=6ang l=128 sym=False",0.25310321371845773,0.17414880877537922,4.475415355336371,0.43861777402335,0.5127529492270375,0.539982333749006,0.49711768566646447
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.785, 1.571, 2.356]",4,256,True,6,"d=[1, 2, 4, 8] a=4ang l=256 sym=True",0.23703631977109416,0.18072258822874732,4.479843046550845,0.3473038558564806,0.6024768578383919,0.5378274063707171,0.4958693733551966
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,"d=[1, 2, 4, 8] a=6ang l=256 sym=False",0.23547461539608763,0.1820931646559436,4.562377512098488,0.33842813003371897,0.6211835204167404,0.4976584400074695,0.48575669681930966
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,True,6,"d=[1, 2] a=6ang l=64 sym=True",0.28658529362436314,0.17460598486736334,4.951650916963468,0.6289084372094423,0.5189928339368086,0.30820170575258876,0.48536765896627987
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,False,6,"d=[1, 2] a=6ang l=64 sym=False",0.2865965759596563,0.17339007040132048,4.951434022242935,0.6289725587655483,0.5023971146547208,0.30830726694663824,0.4798923134556358
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 1.571]",2,256,False,6,"d=[1, 2] a=2ang l=256 sym=False",0.2599912541051524,0.18919091571111127,5.093401658417705,0.4777649768530504,0.7180589893212719,0.23921257826918785,0.4783455148145033
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,True,6,"d=[1, 2, 4, 8] a=6ang l=256 sym=True",0.2351407085369921,0.180594919022066,4.5640562492815935,0.33653041765031155,0.6007343320487737,0.4968414099704601,0.4780353865565152
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 1.571]",2,256,True,6,"d=[1, 2] a=2ang l=256 sym=True",0.2601381346773021,0.1887238572385337,5.093148770331115,0.47859975180018843,0.7116842224148103,0.23933565719114513,0.4765398771353813
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,False,6,"d=[1, 2] a=6ang l=128 sym=False",0.2757711140585361,0.17787136634906506,5.034197923861117,0.5674475779325442,0.5635612274650252,0.26802663559908524,0.4663451469988849
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,128,False,6,"d=[1, 2, 4] a=4ang l=128 sym=False",0.2657085615050845,0.18436617676817998,5.099205287029889,0.5102584844197636,0.6522073070340888,0.2363879914622009,0.4662845943053511
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,"d=[1, 2] a=6ang l=256 sym=False",0.25673510920105785,0.18917785881157637,5.16058413330109,0.45925913805894136,0.7178807788916515,0.20651532196681766,0.4612184129724701
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,128,True,6,"d=[1, 2, 4] a=4ang l=128 sym=True",0.2654820806293197,0.18199424507860748,5.100403469556254,0.5089713124110545,0.6198333912893885,0.2358048441275784,0.4548698492760071
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,True,6,"d=[1, 2] a=6ang l=128 sym=True",0.2757360337196355,0.17514858260830612,5.0347404121165,0.5672482037905272,0.5263986178494606,0.2677626102329751,0.45380314395765425
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,64,True,6,"d=[1, 2, 4] a=4ang l=64 sym=True",0.2763053932203029,0.17276576881626626,5.0078381553961755,0.5704840779440378,0.49387617494862357,0.2808557566915342,0.44840533652806513
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,64,False,6,"d=[1, 2, 4] a=2ang l=64 sym=False",0.26897757600380184,0.17680783779796286,5.052234619718001,0.5288374657337697,0.5490453862808844,0.25924829767235513,0.4457103832290031
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,64,True,6,"d=[1, 2, 4] a=2ang l=64 sym=True",0.26885619278761275,0.17646334265973418,5.053017675128395,0.5281476014011716,0.544343456360852,0.258867189898385,0.44378608255346946
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,128,False,6,"d=[1, 2, 4] a=2ang l=128 sym=False",0.2576968806611968,0.18381203505323254,5.133113278972793,0.46472523005494704,0.6446439622425,0.21988520103686549,0.4430847977781041
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,64,False,6,"d=[1, 2, 4, 8] a=2ang l=64 sym=False",0.2545497578691296,0.16211649881323006,4.495357048689946,0.4468390030071193,0.34852689219461985,0.5302768464203997,0.4418809138740463
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,64,True,6,"d=[1, 2, 4, 8] a=2ang l=64 sym=True",0.254239586544217,0.1621449565771984,4.496753138345444,0.44507618817348915,0.3489153052577125,0.5295973790240858,0.4411962908184292
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,True,6,"d=[1, 2] a=6ang l=256 sym=True",0.25684952293500923,0.1846691160385864,5.160503849868135,0.4599093923254741,0.6563420510737308,0.20655439537083709,0.44093527959001405
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,True,6,"d=[4, 8] a=6ang l=64 sym=True",0.22688558339093443,0.15294045713734902,3.9286418274161825,0.2896135820432607,0.2232853427053214,0.8060933130302874,0.4396640792596232
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,128,True,6,"d=[1, 2, 4, 8] a=2ang l=128 sym=True",0.24228413391549394,0.16876098437233308,4.557549283500026,0.3771290649421043,0.43921585115702855,0.500008306222496,0.438784407440543
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,64,False,6,"d=[1, 2, 4] a=4ang l=64 sym=False",0.27645046663815614,0.17043370111010114,5.00696746497483,0.5713085821854574,0.4620463529675647,0.28127951583283073,0.438211483661951
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,256,True,6,"d=[1, 2, 4] a=4ang l=256 sym=True",0.24720973796587778,0.1901887988924286,5.231577338999628,0.40512303855347265,0.7316788529021003,0.17196340874121407,0.4362551000655957
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,128,False,6,"d=[2, 4] a=4ang l=128 sym=False",0.24860457525522497,0.1800112011568702,4.9698684634270025,0.4130503989078024,0.5927673096131774,0.2993353490583397,0.43505101919310646
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,128,True,6,"d=[1, 2, 4] a=2ang l=128 sym=True",0.2575122078550186,0.18175829057492163,5.133953552130758,0.46367566829358575,0.6166129059543806,0.2194762457720043,0.43325494000665693
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,256,False,6,"d=[1, 2, 4, 8] a=2ang l=256 sym=False",0.22408602807405456,0.17777120979745495,4.637543009037952,0.273702705557321,0.5621942151782211,0.46107590084393335,0.43232427385982514
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,False,6,"d=[4, 8] a=6ang l=64 sym=False",0.2278196703267873,0.15072137375780606,3.9255631528409185,0.29492233296304915,0.19299761617609046,0.8075916831310277,0.4318372107567224
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,256,False,6,"d=[2, 4] a=4ang l=256 sym=False",0.23106738016422138,0.19082593034106243,5.093953560842945,0.31338023224941713,0.7403749042795698,0.23894397109025745,0.43089970253974813
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,128,False,6,"d=[1, 2, 4, 8] a=2ang l=128 sym=False",0.242715989027967,0.1667124294276364,4.556184606633038,0.379583452363189,0.4112556255444806,0.5006724852270246,0.4305038543782314
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,128,False,6,"d=[4, 8] a=4ang l=128 sym=False",0.20964344385143338,0.1576712062083606,3.9398008807056324,0.19162032185932232,0.28785418020917475,0.8006622772411134,0.4267122597698701
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,True,6,"d=[1, 2, 4] a=6ang l=128 sym=True",0.2599323229030342,0.17887671619840292,5.124792405092051,0.4774300497050076,0.5772830017722257,0.22393491409686517,0.42621598852469944
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.785, 1.571, 2.356]",4,256,False,6,"d=[1, 2, 4] a=4ang l=256 sym=False",0.2472886635241601,0.18789788246540998,5.230834495159773,0.40557160079542676,0.700410694669509,0.1723249458156748,0.42610241376020347
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,False,6,"d=[1, 2, 4] a=6ang l=64 sym=False",0.27147013534569153,0.17054789054886124,5.030495446396958,0.5430035740380278,0.46360489670033966,0.2698286063482951,0.4254790256955541
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,True,6,"d=[1, 2, 4] a=6ang l=64 sym=True",0.271331361476419,0.17061520699665542,5.03133845504095,0.5422148723895347,0.4645236824388588,0.26941831974087904,0.4253856248564241
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,False,6,"d=[4, 8] a=6ang l=128 sym=False",0.21577590676617786,0.15645680138932594,3.98847570339742,0.2264733070469308,0.27127906573002547,0.7769725701294239,0.42490831430212667
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4, 8]",4,"[0, 1.571]",2,256,True,6,"d=[1, 2, 4, 8] a=2ang l=256 sym=True",0.22381720725718077,0.17612556592395498,4.638731890850212,0.27217490048473014,0.5397332242733472,0.4604972801039833,0.4241351349540203
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,False,6,"d=[1, 2, 4] a=6ang l=128 sym=False",0.26016349159879654,0.17826564609089943,5.123590756405793,0.47874386427531224,0.5689426552684071,0.22451974838807232,0.42406875597726384
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,128,True,6,"d=[2, 4] a=4ang l=128 sym=True",0.24822161396083187,0.17752341389631385,4.971518925276987,0.4108738925829424,0.5588121095043139,0.2985320804347902,0.4227393608406822
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,64,False,6,"d=[4, 8] a=4ang l=64 sym=False",0.221993663730503,0.1493626369644542,3.878356293692202,0.2618110488955995,0.17445254986554892,0.830566942311264,0.4222768470241374
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,"d=[4, 8] a=6ang l=256 sym=False",0.1981702819793538,0.1654605992179808,4.056124447234432,0.12641422989565243,0.3941697010584495,0.7440483838797862,0.42154410494462935
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,256,True,6,"d=[1, 2, 4] a=2ang l=256 sym=True",0.2386036990630864,0.19143796819888545,5.258997453173056,0.3562118342668884,0.7487284593709054,0.15861822456148422,0.4211861727330926
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,True,6,"d=[2, 4] a=6ang l=128 sym=True",0.2440530870733653,0.17981794485180003,4.997915453822073,0.3871826598950602,0.5901296015522843,0.2856850684598715,0.420999109969072
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,64,True,6,"d=[4, 8] a=4ang l=64 sym=True",0.22099225023175215,0.1490938483565584,3.8815808827785236,0.25611965698278116,0.17078391986941166,0.8289975566045256,0.4186337111522394
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,False,6,"d=[2, 4] a=6ang l=128 sym=False",0.24445321366426298,0.17864830449741106,4.996161109121966,0.3894567227535889,0.5741654663071356,0.28653889616421946,0.41672036174164795
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,128,True,6,"d=[4, 8] a=6ang l=128 sym=True",0.21447639894491635,0.15522758101847325,3.9917331580851947,0.21908773823464955,0.25450173740619575,0.7753871889566641,0.41632555486583644
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 1.571]",2,256,False,6,"d=[1, 2, 4] a=2ang l=256 sym=False",0.23867450109060037,0.18982251951913706,5.258589077657596,0.3566142275712595,0.7266795952834715,0.158816978163816,0.41403693367284894
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,256,True,6,"d=[2, 4] a=4ang l=256 sym=True",0.23084002596054323,0.1861210254342928,5.095295830377332,0.31208809680509464,0.6761588074551124,0.2382906975830088,0.4088458672810719
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,64,False,6,"d=[2, 4] a=4ang l=64 sym=False",0.2605561024179595,0.16582682552843933,4.8856028325512,0.4809752123087233,0.3991682344354428,0.3403468618823253,0.4068301028754971
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.785, 1.571, 2.356]",4,64,True,6,"d=[2, 4] a=4ang l=64 sym=True",0.2603065349249239,0.16594093196894258,4.88686503203075,0.4795568307776804,0.4007256453453014,0.33973255792940904,0.40667167801746357
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,256,False,6,"d=[4, 8] a=4ang l=256 sym=False",0.19186549068002412,0.16215566974002615,4.006522209895637,0.09058184071998043,0.3490615265980106,0.7681894574298866,0.40261094158262595
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,True,6,"d=[1, 2, 4] a=6ang l=256 sym=True",0.24198720551110628,0.18568841373670555,5.256560008944121,0.3754415143733073,0.6702541961589981,0.15980451218805003,0.40183340757345176
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,64,False,6,"d=[2, 4] a=2ang l=64 sym=False",0.24966692446245567,0.17106495198124091,4.946367354545215,0.4190881102969174,0.47066214178049237,0.31077317985917796,0.40017447731219596
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,128,True,6,"d=[4, 8] a=4ang l=128 sym=True",0.20826598544969163,0.15252699905253272,3.9432481880845724,0.18379173195345866,0.21764215438727175,0.7989844960471648,0.400139460795965
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 1.571]",2,64,True,6,"d=[2, 4] a=2ang l=64 sym=True",0.2494467654856732,0.17036412116456798,4.9475176287419345,0.41783686790647934,0.4610966733017825,0.3102133491846839,0.3963822967976485
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,False,6,"d=[2, 4] a=6ang l=64 sym=False",0.25741261639175606,0.16511251572799676,4.910736024465438,0.46310965430505335,0.38941879460258266,0.3281147073041719,0.3935477187372693
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[1, 2, 4]",3,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,"d=[1, 2, 4] a=6ang l=256 sym=False",0.24206646676727836,0.1837113933167025,5.255850215615907,0.375891984506714,0.6432703277853411,0.16014996380195123,0.3931040920313354
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.785, 1.571, 2.356]",4,256,True,6,"d=[4, 8] a=4ang l=256 sym=True",0.19084618685265373,0.1605556236478111,4.010295935009117,0.08478877165606524,0.3272228886622177,0.7663528109314608,0.39278815708324794
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[4, 8]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,True,6,"d=[4, 8] a=6ang l=256 sym=True",0.1972051707900014,0.15921867972447767,4.0596664320383224,0.12092915702125817,0.3089752679066702,0.7423245238232323,0.3907429829170536
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,64,True,6,"d=[2, 4] a=6ang l=64 sym=True",0.2571746195527586,0.16066739146897677,4.911980731496037,0.46175703294890413,0.3287483803284801,0.3275089168078926,0.372671443361759
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,False,6,"d=[2, 4] a=6ang l=256 sym=False",0.22711313247605347,0.1788331427724977,5.122446169649515,0.2909068250686754,0.5766882787348109,0.22507681102375665,0.364223971609081
20260526T024123_ea9f75c9,afa224e7cd12851202911c9e214abae6,ea9f75c97293847501445580f2676791,2026-05-26T02:41:23.047628+00:00,"[2, 4]",2,"[0, 0.524, 1.047, 1.571, 2.094, 2.618]",6,256,True,6,"d=[2, 4] a=6ang l=256 sym=True",0.22687688732321845,0.17862448293139974,5.1238651501738826,0.2895641591729542,0.5738403315765075,0.22438620279633037,0.36259689784859733
